       0.000000000       0.000000196       0.000000196
      10.000000000       0.000000200       0.000000200
      20.000000000       0.000000204       0.000000204
      30.000000000       0.000000207       0.000000207
      40.000000000       0.000000211       0.000000211
      50.000000000       0.000000213       0.000000213
      60.000000000       0.000000215       0.000000215
      70.000000000       0.000000217       0.000000217
      80.000000000       0.000000218       0.000000218
      90.000000000       0.000000219       0.000000219
     100.000000000       0.000000220       0.000000220
     110.000000000       0.000000219       0.000000219
     120.000000000       0.000000219       0.000000219
     130.000000000       0.000000218       0.000000218
     140.000000000       0.000000216       0.000000216
     150.000000000       0.000000214       0.000000214
     160.000000000       0.000000211       0.000000211
     170.000000000       0.000000209       0.000000209
     180.000000000       0.000000205       0.000000205
     190.000000000       0.000000201       0.000000201
     200.000000000       0.000000197       0.000000197
     210.000000000       0.000000193       0.000000193
     220.000000000       0.000000188       0.000000188
     230.000000000       0.000000183       0.000000183
     240.000000000       0.000000178       0.000000178
     250.000000000       0.000000172       0.000000172
     260.000000000       0.000000166       0.000000166
     270.000000000       0.000000161       0.000000161
     280.000000000       0.000000154       0.000000154
     290.000000000       0.000000148       0.000000148
     300.000000000       0.000000142       0.000000142
     310.000000000       0.000000136       0.000000136
     320.000000000       0.000000130       0.000000130
     330.000000000       0.000000123       0.000000123
     340.000000000       0.000000117       0.000000117
     350.000000000       0.000000111       0.000000111
     360.000000000       0.000000105       0.000000105
     370.000000000       0.000000099       0.000000099
     380.000000000       0.000000093       0.000000093
     390.000000000       0.000000088       0.000000088
     400.000000000       0.000000082       0.000000082
     410.000000000       0.000000077       0.000000077
     420.000000000       0.000000072       0.000000072
     430.000000000       0.000000067       0.000000067
     440.000000000       0.000000062       0.000000062
     450.000000000       0.000000058       0.000000058
     460.000000000       0.000000053       0.000000053
     470.000000000       0.000000049       0.000000049
     480.000000000       0.000000045       0.000000045
     490.000000000       0.000000042       0.000000042
     500.000000000       0.000000038       0.000000038
     510.000000000       0.000000035       0.000000035
     520.000000000       0.000000032       0.000000032
     530.000000000       0.000000029       0.000000029
     540.000000000       0.000000027       0.000000027
     550.000000000       0.000000025       0.000000025
     560.000000000       0.000000022       0.000000022
     570.000000000       0.000000020       0.000000020
     580.000000000       0.000000019       0.000000019
     590.000000000       0.000000017       0.000000017
     600.000000000       0.000000016       0.000000016
     610.000000000       0.000000015       0.000000015
     620.000000000       0.000000014       0.000000014
     630.000000000       0.000000013       0.000000013
     640.000000000       0.000000012       0.000000012
     650.000000000       0.000000012       0.000000012
     660.000000000       0.000000012       0.000000012
     670.000000000       0.000000012       0.000000012
     680.000000000       0.000000012       0.000000012
     690.000000000       0.000000013       0.000000013
     700.000000000       0.000000013       0.000000013
     710.000000000       0.000000014       0.000000014
     720.000000000       0.000000015       0.000000015
     730.000000000       0.000000017       0.000000017
     740.000000000       0.000000019       0.000000019
     750.000000000       0.000000021       0.000000021
     760.000000000       0.000000024       0.000000024
     770.000000000       0.000000027       0.000000027
     780.000000000       0.000000030       0.000000030
     790.000000000       0.000000034       0.000000034
     800.000000000       0.000000039       0.000000039
     810.000000000       0.000000044       0.000000044
     820.000000000       0.000000050       0.000000050
     830.000000000       0.000000056       0.000000056
     840.000000000       0.000000064       0.000000064
     850.000000000       0.000000072       0.000000072
     860.000000000       0.000000081       0.000000081
     870.000000000       0.000000091       0.000000091
     880.000000000       0.000000102       0.000000102
     890.000000000       0.000000114       0.000000114
     900.000000000       0.000000128       0.000000128
     910.000000000       0.000000142       0.000000142
     920.000000000       0.000000159       0.000000159
     930.000000000       0.000000176       0.000000176
     940.000000000       0.000000195       0.000000195
     950.000000000       0.000000216       0.000000216
     960.000000000       0.000000238       0.000000238
     970.000000000       0.000000262       0.000000262
     980.000000000       0.000000288       0.000000288
     990.000000000       0.000000315       0.000000315
    1000.000000000       0.000000345       0.000000345
    1010.000000000       0.000000376       0.000000376
    1020.000000000       0.000000409       0.000000409
    1030.000000000       0.000000445       0.000000445
    1040.000000000       0.000000482       0.000000482
    1050.000000000       0.000000522       0.000000522
    1060.000000000       0.000000563       0.000000563
    1070.000000000       0.000000606       0.000000606
    1080.000000000       0.000000651       0.000000651
    1090.000000000       0.000000698       0.000000698
    1100.000000000       0.000000747       0.000000747
    1110.000000000       0.000000797       0.000000797
    1120.000000000       0.000000849       0.000000849
    1130.000000000       0.000000902       0.000000902
    1140.000000000       0.000000957       0.000000957
    1150.000000000       0.000001012       0.000001012
    1160.000000000       0.000001069       0.000001069
    1170.000000000       0.000001126       0.000001126
    1180.000000000       0.000001183       0.000001183
    1190.000000000       0.000001241       0.000001241
    1200.000000000       0.000001299       0.000001299
    1210.000000000       0.000001356       0.000001356
    1220.000000000       0.000001413       0.000001413
    1230.000000000       0.000001469       0.000001469
    1240.000000000       0.000001523       0.000001523
    1250.000000000       0.000001577       0.000001577
    1260.000000000       0.000001628       0.000001628
    1270.000000000       0.000001678       0.000001678
    1280.000000000       0.000001725       0.000001725
    1290.000000000       0.000001770       0.000001770
    1300.000000000       0.000001811       0.000001811
    1310.000000000       0.000001850       0.000001850
    1320.000000000       0.000001885       0.000001885
    1330.000000000       0.000001917       0.000001917
    1340.000000000       0.000001945       0.000001945
    1350.000000000       0.000001969       0.000001969
    1360.000000000       0.000001989       0.000001989
    1370.000000000       0.000002005       0.000002005
    1380.000000000       0.000002017       0.000002017
    1390.000000000       0.000002024       0.000002024
    1400.000000000       0.000002026       0.000002026
    1410.000000000       0.000002024       0.000002024
    1420.000000000       0.000002018       0.000002018
    1430.000000000       0.000002007       0.000002007
    1440.000000000       0.000001992       0.000001992
    1450.000000000       0.000001973       0.000001973
    1460.000000000       0.000001950       0.000001950
    1470.000000000       0.000001922       0.000001922
    1480.000000000       0.000001891       0.000001891
    1490.000000000       0.000001856       0.000001856
    1500.000000000       0.000001818       0.000001818
    1510.000000000       0.000001777       0.000001777
    1520.000000000       0.000001733       0.000001733
    1530.000000000       0.000001686       0.000001686
    1540.000000000       0.000001637       0.000001637
    1550.000000000       0.000001586       0.000001586
    1560.000000000       0.000001533       0.000001533
    1570.000000000       0.000001478       0.000001478
    1580.000000000       0.000001422       0.000001422
    1590.000000000       0.000001366       0.000001366
    1600.000000000       0.000001309       0.000001309
    1610.000000000       0.000001251       0.000001251
    1620.000000000       0.000001193       0.000001193
    1630.000000000       0.000001136       0.000001136
    1640.000000000       0.000001079       0.000001079
    1650.000000000       0.000001022       0.000001022
    1660.000000000       0.000000967       0.000000967
    1670.000000000       0.000000912       0.000000912
    1680.000000000       0.000000859       0.000000859
    1690.000000000       0.000000806       0.000000806
    1700.000000000       0.000000756       0.000000756
    1710.000000000       0.000000707       0.000000707
    1720.000000000       0.000000660       0.000000660
    1730.000000000       0.000000614       0.000000614
    1740.000000000       0.000000571       0.000000571
    1750.000000000       0.000000529       0.000000529
    1760.000000000       0.000000489       0.000000489
    1770.000000000       0.000000452       0.000000452
    1780.000000000       0.000000416       0.000000416
    1790.000000000       0.000000382       0.000000382
    1800.000000000       0.000000350       0.000000350
    1810.000000000       0.000000321       0.000000321
    1820.000000000       0.000000293       0.000000293
    1830.000000000       0.000000267       0.000000267
    1840.000000000       0.000000242       0.000000242
    1850.000000000       0.000000220       0.000000220
    1860.000000000       0.000000199       0.000000199
    1870.000000000       0.000000180       0.000000180
    1880.000000000       0.000000162       0.000000162
    1890.000000000       0.000000145       0.000000145
    1900.000000000       0.000000130       0.000000130
    1910.000000000       0.000000117       0.000000117
    1920.000000000       0.000000104       0.000000104
    1930.000000000       0.000000093       0.000000093
    1940.000000000       0.000000083       0.000000083
    1950.000000000       0.000000073       0.000000073
    1960.000000000       0.000000065       0.000000065
    1970.000000000       0.000000057       0.000000057
    1980.000000000       0.000000051       0.000000051
    1990.000000000       0.000000045       0.000000045
    2000.000000000       0.000000039       0.000000039
    2010.000000000       0.000000034       0.000000034
    2020.000000000       0.000000030       0.000000030
    2030.000000000       0.000000026       0.000000026
